,Unnamed: 0,original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik,tokenized_text,stopword_tokenized,lemmatized_text
91,348,raul gila masak minta ikutn i papua ntar l nikah i o pasti anak gosong seperti keluarga besary hahaha,twitter,0,1,0,1,"['raul', 'gila', 'masak', 'minta', 'ikutn', 'i', 'papua', 'ntar', 'l', 'nikah', 'i', 'o', 'pasti', 'anak', 'gosong', 'seperti', 'keluarga', 'besary', 'hahaha']","['raul', 'gila', 'masak', 'ikutn', 'i', 'papua', 'ntar', 'l', 'nikah', 'i', 'o', 'anak', 'gosong', 'keluarga', 'besary', 'hahaha']",raul gila masak ikutn i papua ntar l nikah i o anak gosong keluarga besary hahaha
92,151,jangan lengah umat muslim tetap persatu ukhuwah islamiyah numat budha tidak akan senang hingga kalian mengikuti agama mereka marah nnimg s kaskus idimages jpgimg,kaskus,0,1,0,1,"['jangan', 'lengah', 'umat', 'muslim', 'tetap', 'persatu', 'ukhuwah', 'islamiyah', 'numat', 'budha', 'tidak', 'akan', 'senang', 'hingga', 'kalian', 'mengikuti', 'agama', 'mereka', 'marah', 'nnimg', 's', 'kaskus', 'idimages', 'jpgimg']","['lengah', 'umat', 'muslim', 'persatu', 'ukhuwah', 'islamiyah', 'numat', 'budha', 'senang', 'mengikuti', 'agama', 'marah', 'nnimg', 's', 'kaskus', 'idimages', 'jpgimg']",lengah umat muslim persatu ukhuwah islamiyah numat budha senang mengikuti agama marah nnimg s kaskus idimages jpgimg
93,71,anak kecil pawai bawa obor dan orang dewasa yang orasi di jkt triak bunuh ahok ganyang cina itu gmn twitter comaagymstatus,twitter,0,1,1,1,"['anak', 'kecil', 'pawai', 'bawa', 'obor', 'dan', 'orang', 'dewasa', 'yang', 'orasi', 'di', 'jkt', 'triak', 'bunuh', 'ahok', 'ganyang', 'cina', 'itu', 'gmn', 'twitter', 'comaagymstatus']","['anak', 'pawai', 'bawa', 'obor', 'orang', 'dewasa', 'orasi', 'jkt', 'triak', 'bunuh', 'ahok', 'ganyang', 'cina', 'gmn', 'twitter', 'comaagymstatus']",anak pawai bawa obor orang dewasa orasi jkt triak bunuh ahok ganyang cina gmn twitter comaagymstatus
94,581,woi goblok baca tulisan sy bedakan aksi kriminal karena mabok dan aksi atas nama agama soal orng mabuk mmg sdh tabiat di papua pendeta saja di hajar sy sls sama ko smp besok polres sorong tidak tagpi sa tag mrk setiap hari sy sls,twitter,0,1,0,1,"['woi', 'goblok', 'baca', 'tulisan', 'sy', 'bedakan', 'aksi', 'kriminal', 'karena', 'mabok', 'dan', 'aksi', 'atas', 'nama', 'agama', 'soal', 'orng', 'mabuk', 'mmg', 'sdh', 'tabiat', 'di', 'papua', 'pendeta', 'saja', 'di', 'hajar', 'sy', 'sls', 'sama', 'ko', 'smp', 'besok', 'polres', 'sorong', 'tidak', 'tagpi', 'sa', 'tag', 'mrk', 'setiap', 'hari', 'sy', 'sls']","['woi', 'goblok', 'baca', 'tulisan', 'sy', 'bedakan', 'aksi', 'kriminal', 'mabok', 'aksi', 'nama', 'agama', 'orng', 'mabuk', 'mmg', 'sdh', 'tabiat', 'papua', 'pendeta', 'hajar', 'sy', 'sls', 'ko', 'smp', 'besok', 'polres', 'sorong', 'tagpi', 'sa', 'tag', 'mrk', 'sy', 'sls']",woi goblok baca tulisan sy bedakan aksi kriminal mabok aksi nama agama orng mabuk mmg sdh tabiat papua pendeta hajar sy sl ko smp besok polres sorong tagpi sa tag mrk sy sl
95,638,dan seorang kafir laknat tunggang langgang meninggalkan anak bini setelah bom di rumah kontrakan nya meledak dan para kamvret membela manusia hina itu,twitter,0,1,1,1,"['dan', 'seorang', 'kafir', 'laknat', 'tunggang', 'langgang', 'meninggalkan', 'anak', 'bini', 'setelah', 'bom', 'di', 'rumah', 'kontrakan', 'nya', 'meledak', 'dan', 'para', 'kamvret', 'membela', 'manusia', 'hina', 'itu']","['kafir', 'laknat', 'tunggang', 'langgang', 'meninggalkan', 'anak', 'bini', 'bom', 'rumah', 'kontrakan', 'meledak', 'kamvret', 'membela', 'manusia', 'hina']",kafir laknat tunggang langgang meninggalkan anak bini bom rumah kontrakan meledak kamvret membela manusia hina
96,496,ehh anak anjing ahok kelan itu blon siuman mending emut bool basuki lagi saja sana kasih tau sama babi yang lain bool basuki wangi begitu,twitter,1,1,0,1,"['ehh', 'anak', 'anjing', 'ahok', 'kelan', 'itu', 'blon', 'siuman', 'mending', 'emut', 'bool', 'basuki', 'lagi', 'saja', 'sana', 'kasih', 'tau', 'sama', 'babi', 'yang', 'lain', 'bool', 'basuki', 'wangi', 'begitu']","['ehh', 'anak', 'anjing', 'ahok', 'kelan', 'blon', 'siuman', 'mending', 'emut', 'bool', 'basuki', 'kasih', 'tau', 'babi', 'bool', 'basuki', 'wangi']",ehh anak anjing ahok kelan blon siuman mending emut bool basuki kasih tau babi bool basuki wangi
97,249,eh goblok parah lo sam hahaha sammymia makan papua saja kamu annabethania makan batu p sammymia http mtw tllxnmt,twitter,0,1,0,1,"['eh', 'goblok', 'parah', 'lo', 'sam', 'hahaha', 'sammymia', 'makan', 'papua', 'saja', 'kamu', 'annabethania', 'makan', 'batu', 'p', 'sammymia', 'http', 'mtw', 'tllxnmt']","['eh', 'goblok', 'parah', 'lo', 'sam', 'hahaha', 'sammymia', 'makan', 'papua', 'annabethania', 'makan', 'batu', 'p', 'sammymia', 'http', 'mtw', 'tllxnmt']",eh goblok parah lo sam hahaha sammymia makan papua annabethania makan batu p sammymia http mtw tllxnmt
98,468,pasti ganas banget mainnya tante vero juara wot gue rasa nsampe cimed yang terkenal pelit parah dan kanibal sesama cinaknrela rogoh kocek dalemdalem buat enjotenjotan di hotel sporen matabelo,kaskus,0,1,0,1,"['pasti', 'ganas', 'banget', 'mainnya', 'tante', 'vero', 'juara', 'wot', 'gue', 'rasa', 'nsampe', 'cimed', 'yang', 'terkenal', 'pelit', 'parah', 'dan', 'kanibal', 'sesama', 'cinaknrela', 'rogoh', 'kocek', 'dalemdalem', 'buat', 'enjotenjotan', 'di', 'hotel', 'sporen', 'matabelo']","['ganas', 'banget', 'mainnya', 'tante', 'vero', 'juara', 'wot', 'gue', 'nsampe', 'cimed', 'terkenal', 'pelit', 'parah', 'kanibal', 'cinaknrela', 'rogoh', 'kocek', 'dalemdalem', 'enjotenjotan', 'hotel', 'sporen', 'matabelo']",ganas banget mainnya tante vero juara wot gue nsampe cimed terkenal pelit parah kanibal cinaknrela rogoh kocek dalemdalem enjotenjotan hotel sporen matabelo
99,585,idiot anjing memeq lo jahanam lahir hasil dari nafsu nasbung thdp memeq jd nya elu nncoba anak kamu biji meninggal dalam sehari pal kon pala kontl nnkok bisa org slam pikiran nya semenjijikan ini,kaskus,1,1,0,1,"['idiot', 'anjing', 'memeq', 'lo', 'jahanam', 'lahir', 'hasil', 'dari', 'nafsu', 'nasbung', 'thdp', 'memeq', 'jd', 'nya', 'elu', 'nncoba', 'anak', 'kamu', 'biji', 'meninggal', 'dalam', 'sehari', 'pal', 'kon', 'pala', 'kontl', 'nnkok', 'bisa', 'org', 'slam', 'pikiran', 'nya', 'semenjijikan', 'ini']","['idiot', 'anjing', 'memeq', 'lo', 'jahanam', 'lahir', 'hasil', 'nafsu', 'nasbung', 'thdp', 'memeq', 'jd', 'elu', 'nncoba', 'anak', 'biji', 'meninggal', 'sehari', 'pal', 'kon', 'pala', 'kontl', 'nnkok', 'org', 'slam', 'pikiran', 'semenjijikan']",idiot anjing memeq lo jahanam lahir hasil nafsu nasbung thdp memeq jd elu nncoba anak biji meninggal sehari pal kon pala kontl nnkok org slam pikiran semenjijikan
100,559,mulai ulil film minion ternyata temanya tentang khilafah kisah tiga minion mencari seorang imam bagi mereka pengikut hti harus nonton,twitter,0,0,1,0,"['mulai', 'ulil', 'film', 'minion', 'ternyata', 'temanya', 'tentang', 'khilafah', 'kisah', 'tiga', 'minion', 'mencari', 'seorang', 'imam', 'bagi', 'mereka', 'pengikut', 'hti', 'harus', 'nonton']","['ulil', 'film', 'minion', 'temanya', 'khilafah', 'kisah', 'minion', 'mencari', 'imam', 'pengikut', 'hti', 'nonton']",ulil film minion temanya khilafah kisah minion mencari imam pengikut hti nonton
101,0,bukan cm spanduk prof video orasi mereka buku mereka dll itu sudah sngat jls sy heran sama rkyat yang masih tolol sudah jls ada niat dari hti yang ingin tegakkan khilafah ganti nkri masih ngeles gak ada lah mau tegakkan khilafah saja munafik apanya khilafah,twitter,0,0,1,0,"['bukan', 'cm', 'spanduk', 'prof', 'video', 'orasi', 'mereka', 'buku', 'mereka', 'dll', 'itu', 'sudah', 'sngat', 'jls', 'sy', 'heran', 'sama', 'rkyat', 'yang', 'masih', 'tolol', 'sudah', 'jls', 'ada', 'niat', 'dari', 'hti', 'yang', 'ingin', 'tegakkan', 'khilafah', 'ganti', 'nkri', 'masih', 'ngeles', 'gak', 'ada', 'lah', 'mau', 'tegakkan', 'khilafah', 'saja', 'munafik', 'apanya', 'khilafah']","['cm', 'spanduk', 'prof', 'video', 'orasi', 'buku', 'dll', 'sngat', 'jls', 'sy', 'heran', 'rkyat', 'tolol', 'jls', 'niat', 'hti', 'tegakkan', 'khilafah', 'ganti', 'nkri', 'ngeles', 'gak', 'tegakkan', 'khilafah', 'munafik', 'apanya', 'khilafah']",cm spanduk prof video orasi buku dll sngat jls sy heran rkyat tolol jls niat hti tegakkan khilafah ganti nkri ngeles gak tegakkan khilafah munafik apanya khilafah
102,71,anak kecil pawai bawa obor dan orang dewasa yang orasi di jkt triak bunuh ahok ganyang cina itu gmn twitter comaagymstatus,twitter,0,1,1,1,"['anak', 'kecil', 'pawai', 'bawa', 'obor', 'dan', 'orang', 'dewasa', 'yang', 'orasi', 'di', 'jkt', 'triak', 'bunuh', 'ahok', 'ganyang', 'cina', 'itu', 'gmn', 'twitter', 'comaagymstatus']","['anak', 'pawai', 'bawa', 'obor', 'orang', 'dewasa', 'orasi', 'jkt', 'triak', 'bunuh', 'ahok', 'ganyang', 'cina', 'gmn', 'twitter', 'comaagymstatus']",anak pawai bawa obor orang dewasa orasi jkt triak bunuh ahok ganyang cina gmn twitter comaagymstatus
103,209,jtmor teroris tu bkan islam saja tpi kbnyakan dari mrk slh jln mngrtikan jihad itu dg bom atau membunuh pdhal jihad itu kan memerangi kafir,twitter,0,1,1,1,"['jtmor', 'teroris', 'tu', 'bkan', 'islam', 'saja', 'tpi', 'kbnyakan', 'dari', 'mrk', 'slh', 'jln', 'mngrtikan', 'jihad', 'itu', 'dg', 'bom', 'atau', 'membunuh', 'pdhal', 'jihad', 'itu', 'kan', 'memerangi', 'kafir']","['jtmor', 'teroris', 'tu', 'bkan', 'islam', 'tpi', 'kbnyakan', 'mrk', 'slh', 'jln', 'mngrtikan', 'jihad', 'dg', 'bom', 'membunuh', 'pdhal', 'jihad', 'memerangi', 'kafir']",jtmor teroris tu bkan islam tpi kbnyakan mrk slh jln mngrtikan jihad dg bom membunuh pdhal jihad memerangi kafir
104,715,allahu akbarnyg dibunuh itu para kafir yang tidak mau menyembah allahningat perangi para kafir dimanapun mereka berada pancung kepala dan jari jarinyanhanya allah yang boleh ditakuti,kaskus,0,0,1,1,"['allahu', 'akbarnyg', 'dibunuh', 'itu', 'para', 'kafir', 'yang', 'tidak', 'mau', 'menyembah', 'allahningat', 'perangi', 'para', 'kafir', 'dimanapun', 'mereka', 'berada', 'pancung', 'kepala', 'dan', 'jari', 'jarinyanhanya', 'allah', 'yang', 'boleh', 'ditakuti']","['allahu', 'akbarnyg', 'dibunuh', 'kafir', 'menyembah', 'allahningat', 'perangi', 'kafir', 'dimanapun', 'pancung', 'kepala', 'jari', 'jarinyanhanya', 'allah', 'ditakuti']",allahu akbarnyg dibunuh kafir menyembah allahningat perangi kafir dimanapun pancung kepala jari jarinyanhanya allah ditakuti
105,512,trima nasib mko ghianza takkala bunuh maa adhedonk hha nassami cipit cina d ganyang nah ghianza bondanic borongi,twitter,0,1,1,1,"['trima', 'nasib', 'mko', 'ghianza', 'takkala', 'bunuh', 'maa', 'adhedonk', 'hha', 'nassami', 'cipit', 'cina', 'd', 'ganyang', 'nah', 'ghianza', 'bondanic', 'borongi']","['trima', 'nasib', 'mko', 'ghianza', 'takkala', 'bunuh', 'maa', 'adhedonk', 'hha', 'nassami', 'cipit', 'cina', 'd', 'ganyang', 'ghianza', 'bondanic', 'borongi']",trima nasib mko ghianza takkala bunuh maa adhedonk hha nassami cipit cina d ganyang ghianza bondanic borongi
106,665,di arab modernisasi ulama dan provokator sara di tahan gak pakai alm berkawan dengan china kafir e di ind ormas radikal sweping natal mui haramin natalperniknya mau ganti pancasila dengan kilafah kilafah hobi perang sesama jihadnya bom bunuh dirijd budak sex ko kilafah mau di tiru,twitter,0,1,1,1,"['di', 'arab', 'modernisasi', 'ulama', 'dan', 'provokator', 'sara', 'di', 'tahan', 'gak', 'pakai', 'alm', 'berkawan', 'dengan', 'china', 'kafir', 'e', 'di', 'ind', 'ormas', 'radikal', 'sweping', 'natal', 'mui', 'haramin', 'natalperniknya', 'mau', 'ganti', 'pancasila', 'dengan', 'kilafah', 'kilafah', 'hobi', 'perang', 'sesama', 'jihadnya', 'bom', 'bunuh', 'dirijd', 'budak', 'sex', 'ko', 'kilafah', 'mau', 'di', 'tiru']","['arab', 'modernisasi', 'ulama', 'provokator', 'sara', 'tahan', 'gak', 'pakai', 'alm', 'berkawan', 'china', 'kafir', 'e', 'ind', 'ormas', 'radikal', 'sweping', 'natal', 'mui', 'haramin', 'natalperniknya', 'ganti', 'pancasila', 'kilafah', 'kilafah', 'hobi', 'perang', 'jihadnya', 'bom', 'bunuh', 'dirijd', 'budak', 'sex', 'ko', 'kilafah', 'tiru']",arab modernisasi ulama provokator sara tahan gak pakai alm berkawan china kafir e ind ormas radikal sweping natal mui haramin natalperniknya ganti pancasila kilafah kilafah hobi perang jihadnya bom bunuh dirijd budak sex ko kilafah tiru
107,747,herdirinananies baca surat si org bom bunuh diri ada kata kafir cari lah makna kata kafir sebenarnya dalam quran,twitter,0,0,1,0,"['herdirinananies', 'baca', 'surat', 'si', 'org', 'bom', 'bunuh', 'diri', 'ada', 'kata', 'kafir', 'cari', 'lah', 'makna', 'kata', 'kafir', 'sebenarnya', 'dalam', 'quran']","['herdirinananies', 'baca', 'surat', 'si', 'org', 'bom', 'bunuh', 'kafir', 'cari', 'makna', 'kafir', 'quran']",herdirinananies baca surat si org bom bunuh kafir cari makna kafir quran
108,670,fpi wan aromawan frontal yahalkarcharlez aceh sumatera papua kalimantan sulawesi pisah saja dari nkri buat negara baru presiden gak,twitter,0,1,1,1,"['fpi', 'wan', 'aromawan', 'frontal', 'yahalkarcharlez', 'aceh', 'sumatera', 'papua', 'kalimantan', 'sulawesi', 'pisah', 'saja', 'dari', 'nkri', 'buat', 'negara', 'baru', 'presiden', 'gak']","['fpi', 'wan', 'aromawan', 'frontal', 'yahalkarcharlez', 'aceh', 'sumatera', 'papua', 'kalimantan', 'sulawesi', 'pisah', 'nkri', 'negara', 'presiden', 'gak']",fpi wan aromawan frontal yahalkarcharlez aceh sumatera papua kalimantan sulawesi pisah nkri negara presiden gak
109,520,tertawa mudah ngomong aan tamat sma ini men pacak nak ke timur tengah muat bom ke israel ngebom kafir yahudi,twitter,0,1,1,1,"['tertawa', 'mudah', 'ngomong', 'aan', 'tamat', 'sma', 'ini', 'men', 'pacak', 'nak', 'ke', 'timur', 'tengah', 'muat', 'bom', 'ke', 'israel', 'ngebom', 'kafir', 'yahudi']","['tertawa', 'mudah', 'ngomong', 'aan', 'tamat', 'sma', 'men', 'pacak', 'nak', 'timur', 'muat', 'bom', 'israel', 'ngebom', 'kafir', 'yahudi']",tertawa mudah ngomong aan tamat sma men pacak nak timur muat bom israel ngebom kafir yahudi
110,531,jika bom itu meledak akan kah semua kaum kafir dan munafik yang memusuhi umat bisa di bunuh dan di usir dari nkri twitter comibupertiwikustatus,twitter,0,0,1,0,"['jika', 'bom', 'itu', 'meledak', 'akan', 'kah', 'semua', 'kaum', 'kafir', 'dan', 'munafik', 'yang', 'memusuhi', 'umat', 'bisa', 'di', 'bunuh', 'dan', 'di', 'usir', 'dari', 'nkri', 'twitter', 'comibupertiwikustatus']","['bom', 'meledak', 'kah', 'kaum', 'kafir', 'munafik', 'memusuhi', 'umat', 'bunuh', 'usir', 'nkri', 'twitter', 'comibupertiwikustatus']",bom meledak kah kaum kafir munafik memusuhi umat bunuh usir nkri twitter comibupertiwikustatus
111,391,emng bkan kamu yang ngrubutin negara sndiri tapi klakuan tman kamu yang sma kyak kamu ngomong kopar kapir anti china giliran di usir dari negara kafir china hongkong ngamuk setiap negara punya aturan sendiri buat ngedeportasi sseorang,twitter,0,0,1,0,"['emng', 'bkan', 'kamu', 'yang', 'ngrubutin', 'negara', 'sndiri', 'tapi', 'klakuan', 'tman', 'kamu', 'yang', 'sma', 'kyak', 'kamu', 'ngomong', 'kopar', 'kapir', 'anti', 'china', 'giliran', 'di', 'usir', 'dari', 'negara', 'kafir', 'china', 'hongkong', 'ngamuk', 'setiap', 'negara', 'punya', 'aturan', 'sendiri', 'buat', 'ngedeportasi', 'sseorang']","['emng', 'bkan', 'ngrubutin', 'negara', 'sndiri', 'klakuan', 'tman', 'sma', 'kyak', 'ngomong', 'kopar', 'kapir', 'anti', 'china', 'giliran', 'usir', 'negara', 'kafir', 'china', 'hongkong', 'ngamuk', 'negara', 'aturan', 'ngedeportasi', 'sseorang']",emng bkan ngrubutin negara sndiri klakuan tman sma kyak ngomong kopar kapir anti china giliran usir negara kafir china hongkong ngamuk negara aturan ngedeportasi sseorang
112,651,indonesia negara muslim kalau kami mau seharusnya kafir sudah kami usir tapi kami toleran makanya kamu masih disini itu fakta,twitter,0,1,1,1,"['indonesia', 'negara', 'muslim', 'kalau', 'kami', 'mau', 'seharusnya', 'kafir', 'sudah', 'kami', 'usir', 'tapi', 'kami', 'toleran', 'makanya', 'kamu', 'masih', 'disini', 'itu', 'fakta']","['indonesia', 'negara', 'muslim', 'kafir', 'usir', 'toleran', 'fakta']",indonesia negara muslim kafir usir toleran fakta
113,74,presiden kita itu orang kafir apa islam ya atau orang munafiq korban bom solo tidak meninggal di perhatikannya berlebihan org mslim d achkn,twitter,0,1,1,1,"['presiden', 'kita', 'itu', 'orang', 'kafir', 'apa', 'islam', 'ya', 'atau', 'orang', 'munafiq', 'korban', 'bom', 'solo', 'tidak', 'meninggal', 'di', 'perhatikannya', 'berlebihan', 'org', 'mslim', 'd', 'achkn']","['presiden', 'orang', 'kafir', 'islam', 'orang', 'munafiq', 'korban', 'bom', 'solo', 'meninggal', 'perhatikannya', 'org', 'mslim', 'd', 'achkn']",presiden orang kafir islam orang munafiq korban bom solo meninggal perhatikannya org mslim d achkn
114,752,hijrah memang gak mudah buktinya rasul yang dijuluki alamin harus hijrah dari makkah ke madinah tuk dirikan dar alislam tanpajil khilafah,twitter,0,0,1,0,"['hijrah', 'memang', 'gak', 'mudah', 'buktinya', 'rasul', 'yang', 'dijuluki', 'alamin', 'harus', 'hijrah', 'dari', 'makkah', 'ke', 'madinah', 'tuk', 'dirikan', 'dar', 'alislam', 'tanpajil', 'khilafah']","['hijrah', 'gak', 'mudah', 'buktinya', 'rasul', 'dijuluki', 'alamin', 'hijrah', 'makkah', 'madinah', 'tuk', 'dirikan', 'dar', 'alislam', 'tanpajil', 'khilafah']",hijrah gak mudah buktinya rasul dijuluki alamin hijrah makkah madinah tuk dirikan dar alislam tanpajil khilafah
115,699,yang terasa itu radikalisme semakin kuat isis bhkn sdh menyerbu marawi filipina berlomba dirikan khilafah di ri melalui hti fpi,twitter,0,0,1,0,"['yang', 'terasa', 'itu', 'radikalisme', 'semakin', 'kuat', 'isis', 'bhkn', 'sdh', 'menyerbu', 'marawi', 'filipina', 'berlomba', 'dirikan', 'khilafah', 'di', 'ri', 'melalui', 'hti', 'fpi']","['radikalisme', 'kuat', 'isis', 'bhkn', 'sdh', 'menyerbu', 'marawi', 'filipina', 'berlomba', 'dirikan', 'khilafah', 'ri', 'hti', 'fpi']",radikalisme kuat isi bhkn sdh menyerbu marawi filipina berlomba dirikan khilafah ri hti fpi
116,213,mau bunuh orang kafir yh bang yukk iipewepe malam jumat malam waktunya memperingati dan menjalankan sunah rosul ayo kode,twitter,0,0,1,1,"['mau', 'bunuh', 'orang', 'kafir', 'yh', 'bang', 'yukk', 'iipewepe', 'malam', 'jumat', 'malam', 'waktunya', 'memperingati', 'dan', 'menjalankan', 'sunah', 'rosul', 'ayo', 'kode']","['bunuh', 'orang', 'kafir', 'yh', 'bang', 'yukk', 'iipewepe', 'malam', 'jumat', 'malam', 'memperingati', 'menjalankan', 'sunah', 'rosul', 'ayo', 'kode']",bunuh orang kafir yh bang yukk iipewepe malam jumat malam memperingati menjalankan sunah rosul ayo kode
